path,class_index
Impressionism/konstantin-korovin_in-the-boat-1915.jpg,2
Impressionism/joaquã­n-sorolla_farmhouse-in-valencia.jpg,4
Impressionism/guy-rose_sunset-glow-aka-sunset-in-the-high-sierras.jpg,4
Impressionism/berthe-morisot_the-tuileries.jpg,4
Impressionism/claude-monet_the-japanis-bridge-footbridge-over-the-water-lily-pond-1924.jpg,4
Impressionism/francisc-sirato_the-cobza-player-from-balchik-1926.jpg,6
Impressionism/arkhip-kuindzhi_snow-tops-1.jpg,4
Impressionism/childe-hassam_horse-drawn-cabs-at-evening-new-york.jpg,1
Impressionism/pierre-auguste-renoir_the-duck-pond-1873.jpg,4
Impressionism/childe-hassam_in-the-park-at-st-cloud.jpg,4
Impressionism/pierre-auguste-renoir_cros-de-cagnes-1905.jpg,4
Impressionism/adam-baltatu_grange.jpg,2
Impressionism/edgar-degas_dancer-leaving-her-dressing-room.jpg,2
Impressionism/claude-monet_bordighera-the-house-of-gardener.jpg,4
Impressionism/berthe-morisot_young-girl-with-a-fan-1893.jpg,2
Impressionism/kimon-loghi_blooming-apple-trees.jpg,4
Impressionism/paul-gauguin_pissarro-s-garden-pontoise-1881.jpg,1
Impressionism/maurice-prendergast_the-orange-market.jpg,2
Impressionism/cornelis-vreedenburgh_bridge-over-river.jpg,1
Impressionism/berthe-morisot_young-woman-sewing-in-the-garden.jpg,2
Impressionism/gustave-caillebotte_view-of-the-sea-from-villerville.jpg,4
Impressionism/john-henry-twachtman_november-haze-aka-upland-pastures-1899.jpg,4
Impressionism/stefan-popescu_at-the-shadow-of-walnut-trees.jpg,4
Impressionism/claude-monet_isleets-at-port-villez.jpg,4
Impressionism/camille-pissarro_the-tuileries-gardens-snow-effect-1900.jpg,1
Impressionism/antoine-blanchard_porte-st-martin-1.jpg,1
Impressionism/petre-abrudan_red-eggs.jpg,9
Impressionism/eugene-boudin_bay-of-plougastel.jpg,4
Impressionism/eugene-boudin_brussels-the-old-fish-market.jpg,2
Impressionism/marie-bracquemond_three-ladies-with-parasol-aka-three-graces-1880.jpg,6
Impressionism/konstantin-korovin_a-boulevard-in-paris-1939.jpg,1
Impressionism/alfred-sisley_street-in-moret-sur-loing-1892.jpg,1
Impressionism/julian-alden-weir_girl-in-black.jpg,6
Impressionism/john-singer-sargent_brenva-glacier.jpg,4
Impressionism/max-liebermann_portrait-of-constantin-meunier.jpg,6
Impressionism/walter-sickert_the-tottenham-distillery.jpg,2
Impressionism/childe-hassam_rainy-day-paris.jpg,2
Impressionism/childe-hassam_ecola-beach-oregon.jpg,4
Impressionism/henri-de-toulouse-lautrec_fishing-boat-1880.jpg,2
Impressionism/joaquã­n-sorolla_pulling-the-boat-1916.jpg,2
Impressionism/pierre-auguste-renoir_albert-cahen-d-anvers-1881.jpg,6
Impressionism/antoine-blanchard_place-de-la-republic-10.jpg,1
Impressionism/claude-monet_the-avenue.jpg,4
Impressionism/maurice-prendergast_evening-on-a-pleasure-boat-1898.jpg,2
Impressionism/childe-hassam_nymph-on-a-rocky-ledge.jpg,5
Impressionism/berthe-morisot_eugene-manet-with-his-daughter-at-bougival.jpg,2
Impressionism/walter-sickert_mrs-barrett.jpg,6
Impressionism/giovanni-boldini_in-the-garden.jpg,2
Impressionism/camille-pissarro_landscape.jpg,4
Impressionism/willard-metcalf_the-fire-of-autumn.jpg,4
Impressionism/claude-monet_view-over-the-sea-1882.jpg,4
Impressionism/william-merritt-chase_beach-scene-morning-at-canoe-place.jpg,4
Impressionism/edgar-degas_the-entrance-of-the-masked-dancers.jpg,2
Impressionism/camille-pissarro_two-young-peasants-chatting-under-the-trees-1881.jpg,2
Impressionism/pierre-auguste-renoir_seated-nude-with-a-bouquet-1915.jpg,5
Impressionism/claude-monet_camille-and-jean-monet-in-the-garden-at-argenteuil.jpg,2
Impressionism/john-henry-twachtman_niagara-falls-2.jpg,4
Impressionism/james-tissot_portrait-of-a-lady-with-a-fan.jpg,6
Impressionism/alfred-sisley_path-in-the-country-1876.jpg,4
Impressionism/claude-monet_trees-by-the-seashore-at-antibes.jpg,4
Impressionism/claude-monet_the-village-of-la-roche-blond-sunset.jpg,4
Impressionism/camille-pissarro_female-peasant-carding-wool-1875.jpg,2
Impressionism/pierre-auguste-renoir_view-of-treboul.jpg,4
Impressionism/philip-de-laszlo_in-the-hofbr-uhaus-in-munich-1892.jpg,2
Impressionism/mary-cassatt_margot-in-blue-1902.jpg,6
Impressionism/joaquã­n-sorolla_the-breackwater-san-sebastian.jpg,1
Impressionism/maurice-prendergast_venetian-palaces-on-the-grand-canal-1899.jpg,1
Impressionism/john-henry-twachtman_summer-late.jpg,4
Impressionism/alfred-sisley_bank-in-the-autumn-1879.jpg,4
Impressionism/joaquã­n-sorolla_fisherwoman-from-valencia-1916.jpg,6
Impressionism/julian-alden-weir_the-inlet.jpg,4
Impressionism/camille-pissarro_autunm-in-eragny-1899.jpg,4
Impressionism/camille-pissarro_old-woman-with-ducks-at-montfoucault.jpg,2
Impressionism/james-mcneill-whistler_convalescent-aka-petit-dejeuner-note-in-opal-1884.jpg,2
Impressionism/henry-herbert-la-thangue_the-watersplash-1900.jpg,2
Impressionism/claude-monet_the-beach-at-pourville.jpg,4
Impressionism/william-merritt-chase_a-lady-in-brown.jpg,6
Impressionism/eva-gonzales_the-front-port.jpg,1
Impressionism/childe-hassam_still-life-fruits.jpg,9
Impressionism/joaquã­n-sorolla_three-studies-of-head-1887.jpg,6
Impressionism/camille-pissarro_place-du-theatre-francais-afternoon-sun-in-winter-1898.jpg,1
Impressionism/claude-monet_the-bridge-over-the-seine.jpg,1
Impressionism/arkhip-kuindzhi_red-sunset-2.jpg,4
Impressionism/armand-guillaumin_les-rapides-a-genetin-1900.jpg,4
Impressionism/maurice-prendergast_the-breezy-common-1897.jpg,2
Impressionism/camille-pissarro_three-peasant-women-1890.jpg,6
Impressionism/william-merritt-chase_the-golden-lady.jpg,6
Impressionism/camille-pissarro_boulevard-montmartre-afternoon-in-the-rain-1897.jpg,1
Impressionism/berthe-morisot_the-banks-of-the-seine.jpg,2
Impressionism/antoine-blanchard_place-de-la-madeleine-4.jpg,1
Impressionism/willard-metcalf_early-spring-afternoon-central-park.jpg,4
Impressionism/camille-pissarro_portrait-of-monsieur-louis-estruc.jpg,6
Impressionism/samuel-mutzner_prim-var-la-kyoto-1915.jpg,1
Impressionism/konstantin-korovin_hollyhocks-in-the-saratov-region-1889.jpg,4
Impressionism/pierre-auguste-renoir_portrait-of-claude-renoir-1903.jpg,6
Impressionism/childe-hassam_champs-elysees-paris.jpg,1
Impressionism/claude-monet_the-port-at-zaandam.jpg,1
Impressionism/gustave-caillebotte_interior-woman-reading-1880.jpg,2
Impressionism/william-merritt-chase_a-sunny-afternoon-shinnecock-hills.jpg,4
Impressionism/claude-monet_three-trees-in-summer.jpg,4
Impressionism/pierre-auguste-renoir_dancer-with-tambourne-gabrielle-renard-1909.jpg,6
Impressionism/camille-pissarro_winter-at-montfoucault-2-1875.jpg,4
Impressionism/claude-monet_cliffs-walk-at-pourville.jpg,4
Impressionism/paul-gauguin_still-life-with-oranges-1881.jpg,9
Impressionism/frits-thaulow_from-dieppe-to-arques-river.jpg,4
Impressionism/ion-theodorescu-sion_the-artist-1927.jpg,6
Impressionism/pierre-auguste-renoir_claude-and-renee-claude-1903.jpg,6
Impressionism/pierre-auguste-renoir_near-lake.jpg,2
Impressionism/childe-hassam_the-old-fairbanks-house-dedham-massachusetts.jpg,2
Impressionism/eugene-boudin_the-manet-family-picnicking-1866.jpg,2
Impressionism/piet-mondrian_alberi-1908.jpg,4
Impressionism/stefan-luchian_the-well-on-clucerului-street-1904.jpg,4
Impressionism/william-merritt-chase_in-the-park-paris.jpg,2
Impressionism/alfred-sisley_the-loing-at-moret-1885.jpg,1
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,2
Impressionism/camille-pissarro_portrait-of-ludovic-rodo-pissarro.jpg,6
Impressionism/salvador-dali_landscape-near-figueras.jpg,4
Impressionism/frederic-bazille_saint-saveur.jpg,4
Impressionism/boris-kustodiev_a-dancer-in-a-cabaret-1904.jpg,2
Impressionism/james-tissot_a-declaration-of-love.jpg,2
Impressionism/leon-dabo_a-study-of-talloires-1939.jpg,8
Impressionism/john-singer-sargent_charles-stuart-forbes-1883.jpg,6
Impressionism/pierre-auguste-renoir_woman-at-the-chest-1919.jpg,5
Impressionism/eugene-boudin_the-ferry-to-deauville.jpg,4
Impressionism/gustave-caillebotte_man-at-his-bath.jpg,2
Impressionism/joaquã­n-sorolla_landscape.jpg,4
Impressionism/edgar-degas_the-rehearsal.jpg,2
Impressionism/childe-hassam_evening.jpg,4
Impressionism/edgar-degas_a-visit-to-the-museum.jpg,2
Impressionism/gregoire-boonzaier_still-life-flowers-1938.jpg,9
Impressionism/joaquã­n-sorolla_valencian-scene-1893.jpg,2
Impressionism/alfred-sisley_his-at-suresne-1874.jpg,4
Impressionism/eugene-boudin_abbeville-street-and-the-church-of-saint-folfran-1884.jpg,1
Impressionism/edgar-degas_bathers-on-the-grass-1890.jpg,5
Impressionism/eugene-boudin_fervaques-the-main-street.jpg,1
Impressionism/paul-cezanne_auvers-view-from-nearby.jpg,4
Impressionism/pierre-auguste-renoir_woman-in-a-straw-hat.jpg,2
Impressionism/alfred-sisley_street-in-veneux-1883.jpg,1
Impressionism/vanessa-bell_aldous-huxley-1931.jpg,6
Impressionism/berthe-morisot_young-girl-lying.jpg,2
Impressionism/nikolay-bogdanov-belsky_still-life-with-a-bottle-of-vine.jpg,9
Impressionism/edgar-degas_the-jockey.jpg,2
Impressionism/philip-wilson-steer_girl-at-the-beach.jpg,2
Impressionism/gustave-caillebotte_the-garden-at-petit-gennevilliers.jpg,4
Impressionism/pierre-auguste-renoir_gabrielle-seated.jpg,6
Impressionism/vasily-polenov_venice-1896.jpg,1
Impressionism/gustave-caillebotte_portrait-of-a-man-writing-in-his-study.jpg,6
Impressionism/maurice-prendergast_lady-with-a-red-sash.jpg,6
Impressionism/pierre-auguste-renoir_study-of-a-woman.jpg,6
Impressionism/paul-cezanne_the-pond-of-the-jas-de-bouffan-1878.jpg,4
Impressionism/camille-pissarro_boulevard-des-fosses-pontoise.jpg,4
Impressionism/georges-seurat_rainbow-1883.jpg,2
Impressionism/willard-metcalf_winter-afternoon.jpg,4
Impressionism/william-merritt-chase_interior-of-the-artist-s-studio-aka-the-tenth-street-studio.jpg,2
Impressionism/eugene-boudin_plougastel-the-ferry-passage-1870-1.jpg,4
Impressionism/pierre-auguste-renoir_sugar-bowl-and-lemon.jpg,9
Impressionism/stefan-popescu_still-life-with-flowers.jpg,9
Impressionism/armand-guillaumin_winter-in-saint-sauves-auvergne-1900.jpg,1
Impressionism/claude-monet_plums-blossom.jpg,4
Impressionism/gregoire-boonzaier_a-view-of-the-ocean-1948.jpg,4
Impressionism/henry-herbert-la-thangue_a-mountain-frontier-1910.jpg,4
Impressionism/william-merritt-chase_bath-beach-a-sketch.jpg,2
Impressionism/joaquã­n-sorolla_almond-trees-in-asis.jpg,4
Impressionism/maurice-prendergast_at-the-shore-capri.jpg,4
Impressionism/gustave-caillebotte_rue-halevy-seen-from-the-sixth-floor.jpg,1
Impressionism/camille-pissarro_the-tuileries-gardens-afternoon-sun-1900.jpg,1
Impressionism/edgar-degas_dancer-adjusting-her-sandel.jpg,2
Impressionism/pierre-auguste-renoir_girls-on-the-seashore-1894.jpg,2
Impressionism/anders-zorn_christmas-morning-service-1908.jpg,2
Impressionism/pierre-auguste-renoir_standing-nude-1889.jpg,5
Impressionism/claude-monet_rouen-cathedral-the-portal-and-the-tour-d-albane-at-dawn.jpg,1
Impressionism/joaquã­n-sorolla_fisherwomen-on-the-beach-valencia-1903.jpg,2
Impressionism/robert-julian-onderdonk_crashing-surf.jpg,4
Impressionism/pierre-auguste-renoir_the-garden-collettes-1909.jpg,4
Impressionism/william-merritt-chase_portrait-of-erla-howell-aka-little-miss-h.jpg,6
Impressionism/camille-pissarro_chestnut-trees-louveciennes-spring-1870.jpg,4
Impressionism/gustave-caillebotte_portrait-of-a-young-woman-in-an-interior.jpg,6
Impressionism/edgar-degas_after-the-bath-7.jpg,5
Impressionism/pierre-auguste-renoir_portrait-of-a-woman-3.jpg,6
Impressionism/edgar-degas_the-invalid.jpg,6
Impressionism/mary-cassatt_the-visitor.jpg,6
Impressionism/pierre-auguste-renoir_woman-with-a-white-jabot-1880.jpg,6
Impressionism/federico-zandomeneghi_the-good-book-1897.jpg,2
Impressionism/pierre-auguste-renoir_reclining-nude-1883.jpg,5
Impressionism/childe-hassam_sailing-ship-locked-in-ice-1.jpg,4
Impressionism/pierre-auguste-renoir_young-woman-with-crane-1886.jpg,6
Impressionism/nutzi-acontz_unknown-title.jpg,4
Impressionism/john-henry-twachtman_landscape-with-houses-and-stream.jpg,4
Impressionism/winston-churchill_diana-churchill-in-the-dining-room-at-chartwell(1).jpg,6
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,4
Impressionism/fern-coppedge_winter-sunlight.jpg,4
Impressionism/paul-gauguin_portrait-of-claude-antoine-charles-favre-1877.jpg,6
Impressionism/valentin-serov_portrait-of-helena-ivanovna-roerich-1909.jpg,6
Impressionism/camille-pissarro_the-clearing.jpg,2
Impressionism/roger-fry_carpentras-provence-1930.jpg,4
Impressionism/childe-hassam_early-evening-after-snowfall.jpg,1
Impressionism/pierre-auguste-renoir_nini-in-the-garden-1876.jpg,2
Impressionism/joaquã­n-sorolla_return-from-fishing-1894.jpg,2
Impressionism/edgar-degas_dancers-relaxing.jpg,2
Impressionism/childe-hassam_woman-sellillng-flowers-1889.jpg,2
Impressionism/claude-monet_the-big-blue-sea-in-antibes.jpg,4
Impressionism/pierre-auguste-renoir_christine-lerolle-embroidering-1897.jpg,6
Impressionism/john-singer-sargent_mending-a-sail-1905.jpg,2
Impressionism/petro-kholodny-(elder)_khutir-hamlet-in-the-wood-1919.jpg,4
Impressionism/pierre-auguste-renoir_in-the-garden.jpg,2
Impressionism/camille-pissarro_by-the-water-1881.jpg,4
Impressionism/camille-pissarro_landscape-at-pontoise.jpg,4
Impressionism/claude-monet_the-japanese-bridge-the-water-lily-pond.jpg,4
Impressionism/alfred-sisley_banks-of-the-loing-saint-mammes-1885.jpg,4
Impressionism/claude-monet_path-at-giverny.jpg,4
Impressionism/piet-mondrian_nature-died-with-sunflower-1907.jpg,9
Impressionism/eugene-boudin_beach-scene-1879.jpg,2
Impressionism/paul-gauguin_vaugirard-church-1879.jpg,1
Impressionism/pierre-auguste-renoir_the-vineyards-of-cagnes.jpg,4
Impressionism/camille-pissarro_cagnes-landscape.jpg,4
Impressionism/maurice-prendergast_woman-on-ship-deck-looking-out-to-sea-also-known-as-girl-at-ship-s-rail.jpg,6
Impressionism/willard-metcalf_flying-shadows-1.jpg,4
Impressionism/mary-cassatt_jules-standing-by-his-mother.jpg,2
Impressionism/armand-guillaumin_cottages-in-a-landscape.jpg,4
Impressionism/antoine-blanchard_boulevard-des-capucines-3.jpg,1
Impressionism/john-henry-twachtman_ship-and-dock-venice.jpg,4
Impressionism/mikhail-nesterov_peonies-1908.jpg,4
Impressionism/john-henry-twachtman_connecticut-landscape-1891.jpg,4
Impressionism/camille-pissarro_the-countryside-in-the-vicinity-of-conflans-saint-honorine-1874.jpg,4
Impressionism/pierre-auguste-renoir_nude-woman-on-gree-cushions-1909.jpg,5
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,6
Impressionism/frits-thaulow_a-snowy-harbor-view.jpg,1
Impressionism/edgar-degas_three-dancers-3.jpg,2
Impressionism/philip-wilson-steer_a-classic-landscape-richmond.jpg,4
Impressionism/nicolae-darascu_turks-in-tulcea.jpg,1
Impressionism/alfred-sisley_a-turn-of-the-river-loing-summer-1896.jpg,4
Impressionism/andre-dunoyer-de-segonzac_vase-de-fleurs-assiette-de-peches-ombrelle-et-le-figaro-1960.jpg,9
Impressionism/eugene-boudin_trouville-the-port-1864.jpg,1
Impressionism/alfred-sisley_saint-cloud-1877.jpg,4
Impressionism/amadeo-de-souza-cardoso_at-bistrot.jpg,2
Impressionism/camille-pissarro_the-inner-harbor-dieppe-1902.jpg,1
Impressionism/nikolay-bogdanov-belsky_cowboy-proshka.jpg,6
Impressionism/berthe-morisot_the-garden-at-bougival-1884.jpg,4
Impressionism/mary-cassatt_sarah-in-a-green-bonnet-1901.jpg,6
Impressionism/claude-monet_mediteranian-coast-grey-day.jpg,4
Impressionism/eugene-boudin_untitled-1889.jpg,1
Impressionism/pierre-auguste-renoir_seated-young-woman-1890.jpg,8
Impressionism/alfred-sisley_the-moret-bridge-and-mills-under-snow-1890.jpg,4
Impressionism/camille-pissarro_a-path-across-the-fields-1879.jpg,4
Impressionism/pierre-auguste-renoir_venetian-gondola-1881.jpg,8
Impressionism/childe-hassam_union-square-in-spring.jpg,1
Impressionism/gregoire-boonzaier_bare-oaks-newlands-late-autumn-1968.jpg,4
Impressionism/pierre-auguste-renoir_still-life-with-melon-1882.jpg,9
Impressionism/guy-rose_out-to-sea.jpg,4
Impressionism/pierre-auguste-renoir_young-blond-girl-1890.jpg,8
Impressionism/edgar-degas_seated-bather-1899.jpg,5
Impressionism/alfred-sisley_lady-s-cove-before-the-storm-hastings-1897.jpg,4
Impressionism/claude-monet_promenade-near-argenteuil-1873.jpg,2
Impressionism/pierre-auguste-renoir_orange-trees.jpg,4
Impressionism/pierre-auguste-renoir_at-the-milliner-s.jpg,2
Impressionism/frits-thaulow_seine.jpg,1
Impressionism/andre-dunoyer-de-segonzac_le-village.jpg,4
Impressionism/gregoire-boonzaier_windswept-trees-1945.jpg,4
Impressionism/francis-picabia_autumn-effect.jpg,4
Impressionism/maxime-maufra_meadow-1888.jpg,4
Impressionism/william-james-glackens_f-te-de-suquet-1932.jpg,1
Impressionism/constantin-artachino_winter-end.jpg,4
Impressionism/william-merritt-chase_shinnecock-hills-1.jpg,4
Impressionism/pierre-auguste-renoir_dead-pheasant-in-the-snow-1879.jpg,9
Impressionism/isaac-levitan_lake-autumn-1.jpg,4
Impressionism/constantin-artachino_landscape-with-ruins.jpg,4
Impressionism/claude-monet_gare-st-lazare.jpg,2
Impressionism/claude-monet_the-jetty-at-le-havre-bad-weather-1870.jpg,1
Impressionism/nicolae-darascu_balcic-hills.jpg,4
Impressionism/john-lavery_a-da-a-moorish-maid.jpg,6
Impressionism/camille-pissarro_louveciennes-road-snow-effect-1872.jpg,4
Impressionism/willard-metcalf_east-boothbay-harbor.jpg,4
Impressionism/joaquã­n-sorolla_chumberas-study.jpg,4
Impressionism/pierre-auguste-renoir_the-letter-1900.jpg,2
Impressionism/cornelis-vreedenburgh_fair-in-laren.jpg,2
Impressionism/camille-pissarro_sunlight-afternoon-la-rue-de-l-epicerie-rouen-1898.jpg,1
Impressionism/laszlo-mednyanszky_lake-in-the-mountains-1899.jpg,4
Impressionism/edgar-degas_study-for-the-medieval-war-scene-1865.jpg,8
Impressionism/john-henry-twachtman_summer-afternoon.jpg,4
Impressionism/gustave-caillebotte_pere-magloire-on-the-road-to-saint-clair-etretat-1884.jpg,2
Impressionism/claude-monet_mount-kolsaas-rose-reflection.jpg,4
Impressionism/paul-gauguin_still-life-of-onions-and-pigeons-and-room-interior-copenhagen-1885.jpg,9
Impressionism/alfred-sisley_saint-mammes-1885.jpg,4
Impressionism/edgar-degas_woman-tying-the-ribbons-of-her-hat.jpg,8
Impressionism/ilya-repin_what-a-freedom-1903.jpg,2
Impressionism/marianne-north_the-street-of-blood-delhi-1880.jpg,1
Impressionism/antoine-blanchard_les-grands-boulevards.jpg,1
Impressionism/arkhip-kuindzhi_winter-4.jpg,4
Impressionism/adam-baltatu_houses-in-bretania-1.jpg,4
Impressionism/adam-baltatu_after-bath.jpg,2
Impressionism/berthe-morisot_young-woman-in-grey-reclining.jpg,2
Impressionism/camille-pissarro_avenue-de-l-opera-place-du-theatre-francais-misty.jpg,1
Impressionism/paul-gauguin_garden-in-rue-carcel.jpg,2
Impressionism/maxime-maufra_the-cove-at-cape-suzon-1898.jpg,4
Impressionism/periklis-vyzantios_libyan-sea.jpg,4
Impressionism/pierre-auguste-renoir_cauliflower-and-pomegranates.jpg,9
Impressionism/pierre-auguste-renoir_portrait-of-mademoiselle-sicotg-1865.jpg,6
Impressionism/ilya-repin_sleeping-cossack-1914.jpg,2
Impressionism/gregoire-boonzaier_arum-lilies-in-a-vase-1940.jpg,9
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,4
Impressionism/william-james-glackens_caf-lafayette-portrait-of-kay-laurel-1914.jpg,6
Impressionism/camille-pissarro_rue-saint-honore-sun-effect-afternoon-1898.jpg,4
Impressionism/gustave-caillebotte_by-the-sea.jpg,6
Impressionism/gustave-caillebotte_apple-tree-in-blossom.jpg,4
Impressionism/john-singer-sargent_paul-helleu.jpg,8
Impressionism/berthe-morisot_the-hairdresser.jpg,2
Impressionism/claude-monet_the-needle-of-etretat-low-tide.jpg,4
Impressionism/gustave-caillebotte_garten-in-trouville.jpg,4
Impressionism/giovanni-boldini_princes-radziwill-with-red-rbbon-1904.jpg,6
Impressionism/childe-hassam_new-york-landscape.jpg,1
Impressionism/arkhip-kuindzhi_sunset-in-the-forest-1.jpg,4
Impressionism/edgar-degas_dance-rehearsal-in-the-studio-of-the-opera-1895.jpg,2
Impressionism/pierre-auguste-renoir_still-life-with-figs.jpg,9
Impressionism/othon-friesz_le-haver-the-port-entrance-1897.jpg,4
Impressionism/george-luks_coaltown.jpg,4
Impressionism/paul-gauguin_suzanne-sewing-study-of-a-nude-1880.jpg,5
Impressionism/maxime-maufra_bridge-over-the-loire-1892.jpg,4
Impressionism/joaquã­n-sorolla_game-of-skittles-1914.jpg,2
Impressionism/valentin-serov_portrait-of-count-feliks-feliksovich-sumarokov-yelstov-later-prince-yusupov-1903.jpg,6
Impressionism/pierre-auguste-renoir_reclining-nude-the-baker-s-wife-1902.jpg,5
Impressionism/paul-cezanne_poplars-1880.jpg,4
Impressionism/konstantin-korovin_bastille-1928.jpg,1
Impressionism/octav-angheluta_nud-ghemuit.jpg,5
Impressionism/frederic-bazille_mall-of-aigues-mortes.jpg,4
Impressionism/robert-julian-onderdonk_autumn-landscape.jpg,4
Impressionism/claude-monet_the-red-house.jpg,1
Impressionism/berthe-morisot_beneath-the-lilac-at-maurecourt-1874.jpg,2
Impressionism/guy-rose_the-distant-town-1910.jpg,4
Impressionism/paul-cezanne_landscape-with-watermill-1871.jpg,4
Impressionism/camille-pissarro_morning-overcast-day-rouen-1896.jpg,1
Impressionism/claude-monet_palazzo-da-mulla.jpg,1
Impressionism/pierre-auguste-renoir_girl-in-a-red-hat-1913.jpg,6
Impressionism/pierre-auguste-renoir_woman-with-a-basket-of-flowers.jpg,6
Impressionism/pierre-auguste-renoir_landscape-with-figures.jpg,4
Impressionism/camille-pissarro_the-meadow-at-eragny-1894.jpg,4
Impressionism/joaquã­n-sorolla_the-happy-day-1892.jpg,2
Impressionism/konstantin-korovin_on-a-terrace-evening-in-the-coutry-1901.jpg,2
Impressionism/pierre-auguste-renoir_maison-de-la-poste-1907.jpg,1
Impressionism/edouard-manet_the-road-menders-rue-de-berne-1878.jpg,1
Impressionism/odilon-redon_landscape-in-brittany-peyrelebade.jpg,4
Impressionism/augustus-john_mrs-randolph-schwabe-1917.jpg,6
Impressionism/pierre-auguste-renoir_the-painter-taking-a-stroll-at-cagnes.jpg,4
Impressionism/edgar-degas_dancer-1874.jpg,2
Impressionism/felix-vallotton_outskirts-of-lausanne-1893.jpg,4
Impressionism/cornelis-vreedenburgh_farm-next-to-canal.jpg,4
Impressionism/camille-pissarro_young-woman-mending-her-stockings-1895.jpg,6
Impressionism/maurice-prendergast_skipping-rope-1895.jpg,2
Impressionism/gregoire-boonzaier_cape-street-scene-1970.jpg,1
Impressionism/ipolit-strambu_the-red-headscarf-1926.jpg,6
Impressionism/gregoire-boonzaier_cape-town-harbour-1958.jpg,1
Impressionism/robert-julian-onderdonk_october-landscape.jpg,4
Impressionism/lajos-tihanyi_nagyb-nya-view-1909.jpg,1
Impressionism/pierre-auguste-renoir_portrait-of-an-anonymous-sitter-1875.jpg,6
Impressionism/camille-pissarro_a-servant-seated-in-the-garden-at-eragny-1884.jpg,6
Impressionism/pierre-auguste-renoir_still-life-with-apples-and-oranges-1.jpg,9
Impressionism/claude-monet_belle-ile-rocks-at-port-goulphar.jpg,4
Impressionism/max-liebermann_the-farmer-1894.jpg,2
Impressionism/berthe-morisot_woman-and-child-seated-in-a-meadow.jpg,2
Impressionism/claude-monet_windmill-on-the-onbekende-canal-amsterdam.jpg,1
Impressionism/camille-pissarro_houses-of-l-hermitage-pontoise-1879.jpg,4
Impressionism/edgar-degas_four-dancers-1900.jpg,2
Impressionism/claude-monet_antibes-seen-from-the-cape-mistral-wind(1).jpg,4
Impressionism/claude-monet_morning-on-the-seine-1.jpg,4
Impressionism/edgar-degas_leon-bonnat-1863.jpg,6
Impressionism/edgar-degas_violinist-and-young-woman.jpg,6
Impressionism/pierre-auguste-renoir_madeline-wearing-a-rose-1916.jpg,6
Impressionism/joaquã­n-sorolla_lunch-on-the-boat-1898.jpg,2
Impressionism/konstantin-korovin_spring-1917.jpg,4
Impressionism/cornelis-vreedenburgh_fisher-on-the-ice.jpg,2
Impressionism/claude-monet_haystacks-sun-in-the-mist.jpg,4
Impressionism/claude-monet_garden-at-vetheuil.jpg,4
Impressionism/winston-churchill_distant-view-of-the-pyramids-1921(1).jpg,4
Impressionism/edgar-degas_study-of-hands.jpg,8
Impressionism/georges-seurat_landscape-with-figure-study-for-la-grande-jatte-1885.jpg,4
Impressionism/stefan-luchian_z-voi-i-claie-de-f-n.jpg,4
Impressionism/john-singer-sargent_the-sphinx.jpg,4
Impressionism/camille-pissarro_cliffs-at-petit-dalles-1883.jpg,4
Impressionism/francis-picabia_still-life-1.jpg,9
Impressionism/joaquã­n-sorolla_shipyard-valencia-beach.jpg,4
Impressionism/edouard-manet_lady-in-a-fur.jpg,6
Impressionism/camille-pissarro_landscape-at-eragny-1894.jpg,4
Impressionism/joaquã­n-sorolla_benito-perez-galdos-1894.jpg,6
Impressionism/john-miller_santa-maria-della-salute.jpg,1
Impressionism/zinaida-serebriakova_green-autumn-1908.jpg,4
Impressionism/claude-monet_grainstack-thaw-sunset.jpg,4
Impressionism/joaquã­n-sorolla_blind-man-of-toledo-1906.jpg,2
Impressionism/claude-monet_the-departure-of-the-boats-etretat.jpg,1
Impressionism/boris-kustodiev_at-marketplace-1903.jpg,2
Impressionism/antoine-blanchard_bouquinistes-de-notre-dame.jpg,1
Impressionism/nicolae-darascu_still-life-with-pumpkin.jpg,9
Impressionism/alfred-sisley_the-moret-bridge-1892.jpg,1
Impressionism/childe-hassam_celia-thaxter-s-garden-appledore-isles-of-shoals.jpg,4
Impressionism/claude-monet_houses-of-parliament-westminster-1901.jpg,1
Impressionism/frederic-bazille_the-heron.jpg,9
Impressionism/alfred-sisley_summer-in-moret.jpg,4
Impressionism/grace-cossington-smith_quaker-girl-1915.jpg,6
Impressionism/alfred-sisley_apple-trees-in-flower-spring-morning-pommiers-en-fleurs-louveciennes-1873.jpg,4
Impressionism/victor-borisov-musatov_boy-in-the-garden-1898.jpg,2
Impressionism/arkhip-kuindzhi_sunset-3.jpg,4
Impressionism/georges-lemmen_man-reading.jpg,2
Impressionism/cornelis-vreedenburgh_loosdrecht.jpg,2
Impressionism/edgar-degas_sulking.jpg,6
Impressionism/nicolae-darascu_landscape-from-saint-tropez-1911.jpg,1
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte-1891.jpg,4
Impressionism/edgar-degas_landscape-cows-in-the-foreground.jpg,4
Impressionism/adam-baltatu_houses-in-ha-i.jpg,1
